n,k_typ,algorytm,avg_porownania,avg_przestawienia
46600,5,SELECT,377942,417330
46600,5,RAND_SELECT,97866,93222
46700,1,SELECT,377592,415740
46700,1,RAND_SELECT,93282,93235
46700,2,SELECT,377071,415230
46700,2,RAND_SELECT,144311,142196
46700,3,SELECT,377123,415753
46700,3,RAND_SELECT,153228,155233
46700,4,SELECT,374920,413230
46700,4,RAND_SELECT,149449,150674
46700,5,SELECT,374841,413421
46700,5,RAND_SELECT,84373,93423
46800,1,SELECT,378126,416197
46800,1,RAND_SELECT,100885,108241
46800,2,SELECT,378150,416548
46800,2,RAND_SELECT,148741,144922
46800,3,SELECT,373689,411887
46800,3,RAND_SELECT,147769,162596
46800,4,SELECT,379550,418647
46800,4,RAND_SELECT,145161,137873
46800,5,SELECT,378340,417453
46800,5,RAND_SELECT,98149,93622
46900,1,SELECT,379689,417991
46900,1,RAND_SELECT,92288,90842
46900,2,SELECT,377020,415098
46900,2,RAND_SELECT,137979,139580
46900,3,SELECT,375531,413643
46900,3,RAND_SELECT,170016,170553
46900,4,SELECT,377741,416540
46900,4,RAND_SELECT,143711,137734
46900,5,SELECT,379073,418420
46900,5,RAND_SELECT,85121,93818
47000,1,SELECT,378929,417033
47000,1,RAND_SELECT,89357,84779
47000,2,SELECT,381037,419675
47000,2,RAND_SELECT,155022,163602
47000,3,SELECT,381540,420533
47000,3,RAND_SELECT,167275,169153
47000,4,SELECT,381040,420382
47000,4,RAND_SELECT,143277,147628
47000,5,SELECT,379940,419355
47000,5,RAND_SELECT,93449,94020
47100,1,SELECT,379776,418169
47100,1,RAND_SELECT,96415,98699
47100,2,SELECT,382219,421044
47100,2,RAND_SELECT,150050,144586
47100,3,SELECT,381824,420907
47100,3,RAND_SELECT,161115,163205
47100,4,SELECT,376798,415288
47100,4,RAND_SELECT,146392,147162
47100,5,SELECT,382152,422093
47100,5,RAND_SELECT,97533,94221
47200,1,SELECT,379505,417647
47200,1,RAND_SELECT,86320,78306
47200,2,SELECT,380560,419208
47200,2,RAND_SELECT,155774,156972
47200,3,SELECT,377891,416257
47200,3,RAND_SELECT,151221,153986
47200,4,SELECT,381128,420143
47200,4,RAND_SELECT,143374,139297
47200,5,SELECT,381779,421289
47200,5,RAND_SELECT,96839,94421
47300,1,SELECT,381600,420047
47300,1,RAND_SELECT,97828,101127
47300,2,SELECT,381057,419649
47300,2,RAND_SELECT,162406,167911
47300,3,SELECT,383016,422331
47300,3,RAND_SELECT,159337,167348
47300,4,SELECT,382310,421462
47300,4,RAND_SELECT,137976,146116
47300,5,SELECT,384263,423764
47300,5,RAND_SELECT,88954,94620
47400,1,SELECT,383414,422040
47400,1,RAND_SELECT,92696,90655
47400,2,SELECT,384526,423640
47400,2,RAND_SELECT,151523,146486
47400,3,SELECT,383528,422799
47400,3,RAND_SELECT,157305,158916
47400,4,SELECT,383190,422632
47400,4,RAND_SELECT,157432,155519
47400,5,SELECT,382577,422053
47400,5,RAND_SELECT,89471,94819
47500,1,SELECT,384420,423092
47500,1,RAND_SELECT,91982,89031
47500,2,SELECT,384839,424003
47500,2,RAND_SELECT,144981,143058
47500,3,SELECT,384640,424355
47500,3,RAND_SELECT,170472,167034
47500,4,SELECT,384693,424225
47500,4,RAND_SELECT,153389,146918
47500,5,SELECT,384258,423799
47500,5,RAND_SELECT,88355,95020
47600,1,SELECT,385486,424391
47600,1,RAND_SELECT,98060,100990
47600,2,SELECT,381804,420453
47600,2,RAND_SELECT,147947,154803
47600,3,SELECT,381723,420765
47600,3,RAND_SELECT,172935,172060
47600,4,SELECT,385441,424727
47600,4,RAND_SELECT,148844,142065
47600,5,SELECT,385574,425358
47600,5,RAND_SELECT,93018,95220
47700,1,SELECT,385849,424651
47700,1,RAND_SELECT,85349,75363
47700,2,SELECT,383327,422207
47700,2,RAND_SELECT,146539,147656
47700,3,SELECT,385606,424833
47700,3,RAND_SELECT,154775,149947
47700,4,SELECT,386333,426315
47700,4,RAND_SELECT,149975,152544
47700,5,SELECT,385625,425164
47700,5,RAND_SELECT,95503,95421
47800,1,SELECT,385364,424261
47800,1,RAND_SELECT,95823,96117
47800,2,SELECT,387217,426485
47800,2,RAND_SELECT,149323,148650
47800,3,SELECT,386653,426026
47800,3,RAND_SELECT,167921,167410
47800,4,SELECT,387330,427313
47800,4,RAND_SELECT,149678,150393
47800,5,SELECT,385336,425017
47800,5,RAND_SELECT,95139,95619
47900,1,SELECT,387330,426220
47900,1,RAND_SELECT,92045,88359
47900,2,SELECT,388218,427523
47900,2,RAND_SELECT,168829,176147
47900,3,SELECT,388059,427556
47900,3,RAND_SELECT,165413,165908
47900,4,SELECT,384452,424005
47900,4,RAND_SELECT,146553,151209
47900,5,SELECT,387547,427264
47900,5,RAND_SELECT,99486,95821
48000,1,SELECT,387960,427007
48000,1,RAND_SELECT,106933,117937
48000,2,SELECT,386860,426024
48000,2,RAND_SELECT,142904,146371
48000,3,SELECT,384744,423921
48000,3,RAND_SELECT,171822,172000
48000,4,SELECT,386619,426327
48000,4,RAND_SELECT,161094,149754
48000,5,SELECT,387675,427638
48000,5,RAND_SELECT,102077,96022
48100,1,SELECT,388394,427413
48100,1,RAND_SELECT,93315,90497
48100,2,SELECT,385801,424901
48100,2,RAND_SELECT,158376,161553
48100,3,SELECT,388080,427372
48100,3,RAND_SELECT,168253,164847
48100,4,SELECT,388282,427730
48100,4,RAND_SELECT,148781,146657
48100,5,SELECT,388356,428431
48100,5,RAND_SELECT,95008,96220
48200,1,SELECT,389464,428628
48200,1,RAND_SELECT,100574,104816
48200,2,SELECT,389468,428913
48200,2,RAND_SELECT,144071,139587
48200,3,SELECT,390741,430525
48200,3,RAND_SELECT,164353,166422
48200,4,SELECT,388313,428205
48200,4,RAND_SELECT,150637,149013
48200,5,SELECT,389927,429939
48200,5,RAND_SELECT,84032,96419
48300,1,SELECT,389659,428846
48300,1,RAND_SELECT,94032,91534
48300,2,SELECT,390104,429648
48300,2,RAND_SELECT,138873,137955
48300,3,SELECT,387889,427531
48300,3,RAND_SELECT,153717,157634
48300,4,SELECT,387071,426556
48300,4,RAND_SELECT,154241,152333
48300,5,SELECT,391061,431418
48300,5,RAND_SELECT,97809,96621
48400,1,SELECT,392024,431471
48400,1,RAND_SELECT,102413,108091
48400,2,SELECT,391459,431072
48400,2,RAND_SELECT,161499,162701
48400,3,SELECT,391403,431195
48400,3,RAND_SELECT,166291,165767
48400,4,SELECT,390959,431103
48400,4,RAND_SELECT,150219,152516
48400,5,SELECT,391164,431518
48400,5,RAND_SELECT,94566,96820
48500,1,SELECT,391560,430987
48500,1,RAND_SELECT,99399,101867
48500,2,SELECT,390719,430169
48500,2,RAND_SELECT,161889,173902
48500,3,SELECT,387330,426760
48500,3,RAND_SELECT,159790,156683
48500,4,SELECT,390555,430430
48500,4,RAND_SELECT,148786,152111
48500,5,SELECT,391413,431656
48500,5,RAND_SELECT,97892,97019
48600,1,SELECT,392709,432166
48600,1,RAND_SELECT,102053,106976
48600,2,SELECT,391783,431607
48600,2,RAND_SELECT,143674,147210
48600,3,SELECT,392442,432355
48600,3,RAND_SELECT,168257,175765
48600,4,SELECT,391649,431583
48600,4,RAND_SELECT,144857,153259
48600,5,SELECT,392346,432555
48600,5,RAND_SELECT,98826,97220
48700,1,SELECT,393887,433523
48700,1,RAND_SELECT,98186,99041
48700,2,SELECT,394536,434550
48700,2,RAND_SELECT,149441,142819
48700,3,SELECT,394409,434364
48700,3,RAND_SELECT,161785,166689
48700,4,SELECT,393625,433952
48700,4,RAND_SELECT,156129,145900
48700,5,SELECT,394499,435014
48700,5,RAND_SELECT,101007,97419
48800,1,SELECT,394206,433861
48800,1,RAND_SELECT,105993,114456
48800,2,SELECT,392588,432417
48800,2,RAND_SELECT,149665,148205
48800,3,SELECT,395530,436055
48800,3,RAND_SELECT,165354,164156
48800,4,SELECT,394076,434457
48800,4,RAND_SELECT,148211,154243
48800,5,SELECT,394642,435288
48800,5,RAND_SELECT,95512,97620
48900,1,SELECT,393376,432965
48900,1,RAND_SELECT,99716,101700
48900,2,SELECT,396352,436344
48900,2,RAND_SELECT,142013,142012
48900,3,SELECT,392394,432494
48900,3,RAND_SELECT,157124,157430
48900,4,SELECT,395382,436016
48900,4,RAND_SELECT,148584,144950
48900,5,SELECT,395111,435877
48900,5,RAND_SELECT,104969,97821
49000,1,SELECT,395696,435501
49000,1,RAND_SELECT,98096,98259
49000,2,SELECT,395553,435529
49000,2,RAND_SELECT,167922,162756
49000,3,SELECT,397022,437470
49000,3,RAND_SELECT,160549,157572
49000,4,SELECT,395035,435492
49000,4,RAND_SELECT,152425,156384
49000,5,SELECT,396096,436952
49000,5,RAND_SELECT,90832,98020
49100,1,SELECT,396506,436373
49100,1,RAND_SELECT,103347,108566
49100,2,SELECT,397558,437889
49100,2,RAND_SELECT,162566,166774
49100,3,SELECT,394151,434429
49100,3,RAND_SELECT,161601,157972
49100,4,SELECT,397250,438018
49100,4,RAND_SELECT,150066,150249
49100,5,SELECT,398635,439668
49100,5,RAND_SELECT,96286,98220
49200,1,SELECT,397732,437755
49200,1,RAND_SELECT,107543,116761
49200,2,SELECT,396862,436973
49200,2,RAND_SELECT,153791,163355
49200,3,SELECT,397592,438074
49200,3,RAND_SELECT,158026,158082
49200,4,SELECT,395225,435597
49200,4,RAND_SELECT,159343,156393
49200,5,SELECT,397208,437980
49200,5,RAND_SELECT,95585,98421
49300,1,SELECT,397428,437433
49300,1,RAND_SELECT,103384,108236
49300,2,SELECT,398112,438348
49300,2,RAND_SELECT,151811,159345
49300,3,SELECT,399863,440378
49300,3,RAND_SELECT,168563,159752
49300,4,SELECT,396595,437048
49300,4,RAND_SELECT,152575,156534
49300,5,SELECT,397290,438179
49300,5,RAND_SELECT,92769,98621
49400,1,SELECT,399649,439929
49400,1,RAND_SELECT,105696,112660
49400,2,SELECT,398777,439192
49400,2,RAND_SELECT,162695,170194
49400,3,SELECT,400511,441311
49400,3,RAND_SELECT,173043,172558
49400,4,SELECT,398633,439524
49400,4,RAND_SELECT,155301,154605
49400,5,SELECT,399399,440756
49400,5,RAND_SELECT,103252,98821
49500,1,SELECT,399679,439889
49500,1,RAND_SELECT,99208,99484
49500,2,SELECT,399105,439381
49500,2,RAND_SELECT,157461,157771
49500,3,SELECT,400965,441785
49500,3,RAND_SELECT,157717,163694
49500,4,SELECT,398676,439731
49500,4,RAND_SELECT,151371,139994
49500,5,SELECT,400218,441542
49500,5,RAND_SELECT,97805,99020
49600,1,SELECT,401252,441591
49600,1,RAND_SELECT,104917,110699
49600,2,SELECT,401494,442172
49600,2,RAND_SELECT,152122,153803
49600,3,SELECT,402318,443307
49600,3,RAND_SELECT,163053,168708
49600,4,SELECT,402758,444158
49600,4,RAND_SELECT,145873,150829
49600,5,SELECT,401545,442923
49600,5,RAND_SELECT,97613,99219
49700,1,SELECT,400546,440890
49700,1,RAND_SELECT,93318,87302
49700,2,SELECT,402328,442980
49700,2,RAND_SELECT,144882,137405
49700,3,SELECT,402638,443681
49700,3,RAND_SELECT,173172,178667
49700,4,SELECT,400589,441784
49700,4,RAND_SELECT,168069,164398
49700,5,SELECT,400902,442112
49700,5,RAND_SELECT,100103,99420
49800,1,SELECT,401501,441780
49800,1,RAND_SELECT,97972,96413
49800,2,SELECT,400767,441254
49800,2,RAND_SELECT,155000,152616
49800,3,SELECT,403293,444173
49800,3,RAND_SELECT,175049,177122
49800,4,SELECT,403874,445085
49800,4,RAND_SELECT,156754,160774
49800,5,SELECT,402034,443548
49800,5,RAND_SELECT,98095,99620
49900,1,SELECT,404812,445665
49900,1,RAND_SELECT,94153,88578
49900,2,SELECT,401790,442461
49900,2,RAND_SELECT,146464,136906
49900,3,SELECT,404180,445483
49900,3,RAND_SELECT,180138,164690
49900,4,SELECT,404695,446053
49900,4,RAND_SELECT,159548,150274
49900,5,SELECT,404550,446381
49900,5,RAND_SELECT,101940,99819
50000,1,SELECT,403680,444151
50000,1,RAND_SELECT,96880,93826
50000,2,SELECT,404827,445830
50000,2,RAND_SELECT,150750,156979
50000,3,SELECT,399045,439548
50000,3,RAND_SELECT,174624,163551
50000,4,SELECT,403880,445210
50000,4,RAND_SELECT,148838,148732
50000,5,SELECT,404956,446645
50000,5,RAND_SELECT,99455,100020
